"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2023-12-04T20:32:39.100000+00:00","Behavior Group 1","2023-12-04T20:32:23+00:00",939.4,16.1,""
"Solicit Grooming","2023-12-04T20:32:41.100000+00:00","Behavior Group 3","2023-12-04T20:32:39.100000+00:00",955.5,2.0,""
"Stop Group 1","2023-12-04T20:32:41.100000+00:00","Behavior Group 1","2023-12-04T20:32:39.100000+00:00",955.5,2.0,""
"Passive","2023-12-04T20:32:43.300000+00:00","Behavior Group 1","2023-12-04T20:32:41.100000+00:00",957.5,2.2,""
"Stop Groom","2023-12-04T20:32:43.400000+00:00","Behavior Group 3","2023-12-04T20:32:41.100000+00:00",957.5,2.3,""
"Solicit Grooming","2023-12-04T20:32:44.800000+00:00","Behavior Group 3","2023-12-04T20:32:43.400000+00:00",959.8,1.4,""
"Stop Group 1","2023-12-04T20:32:44.800000+00:00","Behavior Group 1","2023-12-04T20:32:43.300000+00:00",959.7,1.5,""
"Passive","2023-12-04T20:32:46.300000+00:00","Behavior Group 1","2023-12-04T20:32:44.800000+00:00",961.2,1.5,""
"Self Directed","2023-12-04T20:33:12.200000+00:00","Behavior Group 1","2023-12-04T20:32:46.300000+00:00",962.7,25.9,""
"Social Contact","2023-12-04T20:33:12.200000+00:00","Behavior Group 2","2023-12-04T20:32:28.600000+00:00",945.0,43.6,""
"Withdraw","2023-12-04T20:33:13.100000+00:00","","2023-12-04T20:33:13.100000+00:00",989.5,0.0,""
"Passive","2023-12-04T20:33:19.200000+00:00","Behavior Group 1","2023-12-04T20:33:12.200000+00:00",988.6,7.0,""
