"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Proximity","2025-07-09T21:37:29.600000+00:00","Behavior Group 2","2025-07-09T21:37:18.800000+00:00",765.8,10.8,""
"Withdraw","2025-07-09T21:37:29.600000+00:00","","2025-07-09T21:37:29.600000+00:00",776.6,0.0,""
"Locomotion","2025-07-09T21:37:29.600000+00:00","Behavior Group 1","2025-07-09T21:37:22+00:00",769.0,7.6,""
"Self-Directed","2025-07-09T21:37:36.100000+00:00","Behavior Group 1","2025-07-09T21:37:29.600000+00:00",776.6,6.5,""
"Locomotion","2025-07-09T21:37:46.900000+00:00","Behavior Group 1","2025-07-09T21:37:36.100000+00:00",783.1,10.8,""
"Self-Directed","2025-07-09T21:38:01+00:00","Behavior Group 1","2025-07-09T21:37:46.900000+00:00",793.9,14.1,""
"Passive","2025-07-09T21:38:02.800000+00:00","Behavior Group 1","2025-07-09T21:38:01+00:00",808.0,1.8,""
"Isolation","2025-07-09T21:38:07.900000+00:00","Behavior Group 2","2025-07-09T21:37:29.600000+00:00",776.6,38.3,""
"Approach","2025-07-09T21:38:07.900000+00:00","","2025-07-09T21:38:07.900000+00:00",814.9,0.0,""
"Proximity","2025-07-09T21:38:32.600000+00:00","Behavior Group 2","2025-07-09T21:38:07.900000+00:00",814.9,24.7,""
"Withdraw","2025-07-09T21:38:32.600000+00:00","","2025-07-09T21:38:32.600000+00:00",839.6,0.0,""
"Locomotion","2025-07-09T21:38:32.800000+00:00","Behavior Group 1","2025-07-09T21:38:02.800000+00:00",809.8,30.0,""
"Self-Directed","2025-07-09T21:38:41.600000+00:00","Behavior Group 1","2025-07-09T21:38:32.800000+00:00",839.8,8.8,""
"Isolation","2025-07-09T21:38:43+00:00","Behavior Group 2","2025-07-09T21:38:32.600000+00:00",839.6,10.4,""
"Approach","2025-07-09T21:38:43+00:00","","2025-07-09T21:38:43+00:00",850.0,0.0,""
"Proximity","2025-07-09T21:39:03.400000+00:00","Behavior Group 2","2025-07-09T21:38:43+00:00",850.0,20.4,""
"Withdraw","2025-07-09T21:39:03.400000+00:00","","2025-07-09T21:39:03.400000+00:00",870.4,0.0,""
"Locomotion","2025-07-09T21:39:03.400000+00:00","Behavior Group 1","2025-07-09T21:38:41.600000+00:00",848.6,21.8,""
"Self-Directed","2025-07-09T21:39:13.400000+00:00","Behavior Group 1","2025-07-09T21:39:03.400000+00:00",870.4,10.0,""
"Isolation","2025-07-09T21:39:14.100000+00:00","Behavior Group 2","2025-07-09T21:39:03.400000+00:00",870.4,10.7,""
"Approach","2025-07-09T21:39:14.100000+00:00","","2025-07-09T21:39:14.100000+00:00",881.1,0.0,""
"Proximity","2025-07-09T21:39:20.800000+00:00","Behavior Group 2","2025-07-09T21:39:14.100000+00:00",881.1,6.7,""
"Approach","2025-07-09T21:39:20.800000+00:00","","2025-07-09T21:39:20.800000+00:00",887.8,0.0,""
"Locomotion","2025-07-09T21:39:22.500000+00:00","Behavior Group 1","2025-07-09T21:39:13.400000+00:00",880.4,9.1,""
"Social Contact","2025-07-09T21:39:22.600000+00:00","Behavior Group 2","2025-07-09T21:39:20.800000+00:00",887.8,1.8,""
"Withdraw","2025-07-09T21:39:22.600000+00:00","","2025-07-09T21:39:22.600000+00:00",889.6,0.0,""
"Isolation","2025-07-09T21:39:24.100000+00:00","Behavior Group 2","2025-07-09T21:39:22.600000+00:00",889.6,1.5,""
"Passive","2025-07-09T21:39:32.100000+00:00","Behavior Group 1","2025-07-09T21:39:22.500000+00:00",889.5,9.6,""
"Self-Directed","2025-07-09T21:39:45.200000+00:00","Behavior Group 1","2025-07-09T21:39:32.100000+00:00",899.1,13.1,""
"Passive","2025-07-09T21:39:53.900000+00:00","Behavior Group 1","2025-07-09T21:39:45.200000+00:00",912.2,8.7,""
"Proximity","2025-07-09T21:39:54.100000+00:00","Behavior Group 2","2025-07-09T21:39:24.100000+00:00",891.1,30.0,""
"Locomotion","2025-07-09T21:39:54.900000+00:00","Behavior Group 1","2025-07-09T21:39:53.900000+00:00",920.9,1.0,""
"Manipulation","2025-07-09T21:39:56.700000+00:00","Behavior Group 1","2025-07-09T21:39:54.900000+00:00",921.9,1.8,""
"Self-Directed","2025-07-09T21:40:35.800000+00:00","Behavior Group 1","2025-07-09T21:39:56.700000+00:00",923.7,39.1,""
"Isolation","2025-07-09T21:40:40.300000+00:00","Behavior Group 2","2025-07-09T21:39:54.100000+00:00",921.1,46.2,""
